driverRef,qualifying_position,past_wins,is_winner
kovalainen,5,0.0,0
kubica,4,0.0,0
bourdais,17,0.0,0
massa,1,0.0,0
fisichella,20,0.0,0
raikkonen,3,0.0,0
trulli,11,0.0,0
sutil,19,0.0,0
webber,13,0.0,0
barrichello,18,0.0,0
piquet_jr,16,0.0,0
alonso,4,0.0,0
kubica,6,0.0,0
raikkonen,2,0.0,0
piquet_jr,12,0.0,0
trulli,7,0.0,0
vettel,9,0.0,0
massa,5,0.0,0
webber,13,0.0,0
heidfeld,16,0.0,0
bourdais,10,0.0,0
rosberg,15,0.0,0
hamilton,1,0.0,0
barrichello,17,0.0,0
button,18,0.0,0
nakajima,14,0.0,0
fisichella,20,0.0,0
kovalainen,3,0.0,0
sutil,19,0.0,0
glock,8,0.0,0
coulthard,11,0.0,0
hamilton,1,0.0,0
massa,3,0.0,0
raikkonen,2,0.0,0
alonso,4,0.0,0
heidfeld,7,0.0,0
kubica,12,0.0,0
glock,13,0.0,0
piquet_jr,11,0.0,0
vettel,8,0.0,0
coulthard,16,0.0,0
barrichello,14,0.0,0
nakajima,17,0.0,0
bourdais,10,0.0,0
webber,6,0.0,0
rosberg,15,0.0,0
button,18,0.0,0
fisichella,20,0.0,0
kovalainen,5,0.0,0
sutil,19,0.0,0
trulli,9,0.0,0
massa,1,0.0,0
alonso,6,0.0,0
raikkonen,3,0.0,0
vettel,7,0.0,0
hamilton,4,0.0,0
glock,10,0.0,0
kovalainen,5,0.0,0
trulli,2,0.0,0
webber,12,0.0,0
heidfeld,8,0.0,0
kubica,13,0.0,0
rosberg,18,0.0,0
button,17,0.0,0
bourdais,9,0.0,0
barrichello,15,0.0,0
sutil,20,0.0,0
nakajima,16,0.0,0
fisichella,19,0.0,0
piquet_jr,11,0.0,0
coulthard,14,0.0,0
button,1,0.0,0
barrichello,2,0.0,0
trulli,8,0.0,0
glock,6,0.0,0
alonso,12,0.0,0
rosberg,5,0.0,0
buemi,16,0.0,0
bourdais,20,0.0,0
sutil,19,0.0,0
heidfeld,11,0.0,0
fisichella,18,0.0,0
webber,10,0.0,0
vettel,3,0.0,0
kubica,4,0.0,0
raikkonen,9,0.0,0
massa,7,0.0,0
piquet_jr,17,0.0,0
nakajima,13,0.0,0
kovalainen,14,0.0,0
hamilton,15,0.0,0
button,1,0.0,0
heidfeld,11,0.0,0
glock,5,0.0,0
trulli,2,0.0,0
barrichello,4,0.0,0
webber,7,0.0,0
hamilton,13,0.0,0
rosberg,6,0.0,0
massa,16,0.0,0
bourdais,15,0.0,0
alonso,10,0.0,0
nakajima,12,0.0,0
piquet_jr,17,0.0,0
raikkonen,9,0.0,0
vettel,3,0.0,0
buemi,20,0.0,0
sutil,19,0.0,0
fisichella,18,0.0,0
kubica,8,0.0,0
kovalainen,14,0.0,0
vettel,1,0.0,0
webber,3,0.0,0
button,5,0.0,0
barrichello,4,0.0,0
kovalainen,12,0.0,0
hamilton,9,0.0,0
glock,14,0.0,0
buemi,10,0.0,0
alonso,2,0.0,0
raikkonen,8,0.0,0
bourdais,16,0.0,0
heidfeld,11,0.0,0
kubica,18,0.0,0
fisichella,20,0.0,0
rosberg,7,0.0,0
piquet_jr,17,0.0,0
sutil,19,0.0,0
nakajima,15,0.0,0
massa,13,0.0,0
trulli,6,0.0,0
button,4,0.0,0
vettel,3,0.0,0
trulli,1,0.0,0
hamilton,5,0.0,0
barrichello,6,0.0,0
raikkonen,10,0.0,0
glock,2,0.0,0
alonso,7,0.0,0
rosberg,9,0.0,0
piquet_jr,15,0.0,0
webber,19,0.0,0
kovalainen,11,0.0,0
bourdais,20,0.0,0
massa,8,0.0,0
fisichella,18,0.0,0
sutil,16,0.0,0
buemi,17,0.0,0
kubica,13,0.0,0
heidfeld,14,0.0,0
nakajima,12,0.0,0
button,1,0.0,0
barrichello,3,0.0,0
webber,5,0.0,0
vettel,2,0.0,0
alonso,8,0.0,0
massa,4,0.0,0
heidfeld,13,0.0,0
rosberg,9,0.0,0
hamilton,14,0.0,0
glock,6,0.0,0
kubica,10,0.0,0
piquet_jr,12,0.0,0
nakajima,11,0.0,0
fisichella,20,0.0,0
raikkonen,16,0.0,0
kovalainen,18,0.0,0
trulli,7,0.0,0
buemi,15,0.0,0
bourdais,17,0.0,0
sutil,19,0.0,0
button,1,0.0,0
barrichello,3,0.0,0
raikkonen,2,0.0,0
massa,5,0.0,0
webber,8,0.0,0
rosberg,6,0.0,0
alonso,9,0.0,0
bourdais,14,0.0,0
fisichella,13,0.0,0
glock,20,0.0,0
heidfeld,17,0.0,0
hamilton,16,0.0,0
trulli,19,0.0,0
sutil,15,0.0,0
nakajima,10,0.0,0
kovalainen,7,0.0,0
kubica,18,0.0,0
vettel,4,0.0,0
piquet_jr,12,0.0,0
buemi,11,0.0,0
button,2,0.0,0
webber,4,0.0,0
vettel,1,0.0,0
trulli,5,0.0,0
rosberg,9,0.0,0
massa,7,0.0,0
kubica,10,0.0,0
glock,13,0.0,0
raikkonen,6,0.0,0
alonso,8,0.0,0
heidfeld,11,0.0,0
nakajima,12,0.0,0
hamilton,16,0.0,0
kovalainen,14,0.0,0
buemi,18,0.0,0
piquet_jr,17,0.0,0
sutil,15,0.0,0
bourdais,20,0.0,0
barrichello,3,0.0,0
fisichella,19,0.0,0
vettel,1,0.0,0
webber,3,0.0,0
barrichello,2,0.0,0
massa,11,0.0,0
rosberg,7,0.0,0
button,6,0.0,0
trulli,4,0.0,0
raikkonen,9,0.0,0
glock,8,0.0,0
fisichella,16,0.0,0
nakajima,5,0.0,0
piquet_jr,14,0.0,0
kubica,12,0.0,0
alonso,10,0.0,0
heidfeld,15,0.0,0
hamilton,19,0.0,0
sutil,18,0.0,0
buemi,20,0.0,0
bourdais,17,0.0,0
kovalainen,13,0.0,0
webber,1,0.0,0
vettel,4,0.0,0
massa,8,0.0,0
rosberg,15,0.0,0
button,3,0.0,0
barrichello,2,0.0,0
alonso,12,0.0,0
kovalainen,6,0.0,0
glock,19,0.0,0
heidfeld,11,0.0,0
fisichella,18,0.0,0
nakajima,13,0.0,0
piquet_jr,10,0.0,0
kubica,16,0.0,0
sutil,7,0.0,0
buemi,17,0.0,0
trulli,14,0.0,0
hamilton,5,0.0,0
raikkonen,9,0.0,0
bourdais,20,0.0,0
hamilton,4,0.0,0
raikkonen,7,0.0,0
webber,3,0.0,0
rosberg,5,0.0,0
kovalainen,6,0.0,0
glock,14,0.0,0
button,8,0.0,0
trulli,12,0.0,0
nakajima,9,0.0,0
barrichello,13,0.0,0
heidfeld,16,0.0,0
piquet_jr,15,0.0,0
kubica,19,0.0,0
fisichella,17,0.0,0
alguersuari,20,0.0,0
buemi,11,0.0,0
vettel,2,0.0,0
alonso,1,0.0,0
sutil,18,0.0,0
massa,10,0.0,0
barrichello,3,0.0,0
hamilton,1,0.0,0
raikkonen,6,0.0,0
kovalainen,2,0.0,0
rosberg,7,0.0,0
alonso,8,0.0,0
button,5,0.0,0
kubica,10,0.0,0
webber,9,0.0,0
sutil,12,0.0,0
heidfeld,11,0.0,0
fisichella,16,0.0,0
trulli,18,0.0,0
glock,13,0.0,0
grosjean,14,0.0,0
alguersuari,19,0.0,0
badoer,20,0.0,0
nakajima,17,0.0,0
buemi,15,0.0,0
vettel,4,0.0,0
raikkonen,6,0.0,0
fisichella,1,0.0,0
vettel,8,0.0,0
kubica,5,0.0,0
heidfeld,3,0.0,0
kovalainen,15,0.0,0
barrichello,4,0.0,0
rosberg,10,0.0,0
webber,9,0.0,0
glock,7,0.0,0
sutil,11,0.0,0
buemi,16,0.0,0
nakajima,18,0.0,0
badoer,20,0.0,0
alonso,13,0.0,0
trulli,2,0.0,0
button,14,0.0,0
grosjean,19,0.0,0
hamilton,12,0.0,0
alguersuari,17,0.0,0
barrichello,5,0.0,0
button,6,0.0,0
raikkonen,3,0.0,0
sutil,2,0.0,0
alonso,8,0.0,0
kovalainen,4,0.0,0
heidfeld,15,0.0,0
vettel,9,0.0,0
fisichella,14,0.0,0
nakajima,17,0.0,0
glock,16,0.0,0
hamilton,1,0.0,0
buemi,19,0.0,0
trulli,11,0.0,0
grosjean,12,0.0,0
rosberg,18,0.0,0
liuzzi,7,0.0,0
alguersuari,20,0.0,0
kubica,13,0.0,0
webber,10,0.0,0
hamilton,1,0.0,0
glock,7,0.0,0
alonso,6,0.0,0
vettel,2,0.0,0
button,12,0.0,0
barrichello,5,0.0,0
kovalainen,10,0.0,0
kubica,9,0.0,0
nakajima,11,0.0,0
raikkonen,13,0.0,0
rosberg,3,0.0,0
trulli,15,0.0,0
fisichella,18,0.0,0
liuzzi,20,0.0,0
alguersuari,17,0.0,0
buemi,14,0.0,0
webber,4,0.0,0
sutil,16,0.0,0
heidfeld,8,0.0,0
grosjean,19,0.0,0
vettel,1,0.0,0
trulli,2,0.0,0
hamilton,3,0.0,0
raikkonen,8,0.0,0
rosberg,11,0.0,0
heidfeld,6,0.0,0
barrichello,5,0.0,0
button,7,0.0,0
kubica,13,0.0,0
alonso,12,0.0,0
kovalainen,9,0.0,0
fisichella,16,0.0,0
sutil,4,0.0,0
liuzzi,19,0.0,0
nakajima,17,0.0,0
grosjean,18,0.0,0
webber,20,0.0,0
alguersuari,15,0.0,0
buemi,10,0.0,0
glock,14,0.0,0
webber,2,0.0,0
kubica,8,0.0,0
hamilton,18,0.0,0
vettel,16,0.0,0
button,14,0.0,0
raikkonen,5,0.0,0
buemi,6,0.0,0
barrichello,1,0.0,0
kovalainen,17,0.0,0
kobayashi,11,0.0,0
fisichella,20,0.0,0
liuzzi,15,0.0,0
grosjean,13,0.0,0
alguersuari,12,0.0,0
nakajima,9,0.0,0
rosberg,7,0.0,0
heidfeld,19,0.0,0
sutil,3,0.0,0
trulli,4,0.0,0
alonso,10,0.0,0
vettel,2,0.0,0
webber,3,0.0,0
button,5,0.0,0
barrichello,4,0.0,0
heidfeld,8,0.0,0
kobayashi,12,0.0,0
trulli,6,0.0,0
buemi,10,0.0,0
rosberg,9,0.0,0
kubica,7,0.0,0
kovalainen,13,0.0,0
raikkonen,11,0.0,0
nakajima,14,0.0,0
alonso,16,0.0,0
liuzzi,17,0.0,0
fisichella,20,0.0,0
sutil,18,0.0,0
grosjean,19,0.0,0
hamilton,1,0.0,0
alguersuari,15,0.0,0
alonso,3,0.0,0
massa,2,0.0,0
hamilton,4,0.0,0
vettel,1,0.0,0
rosberg,5,0.0,0
michael_schumacher,7,0.0,0
button,8,0.0,0
webber,6,0.0,0
liuzzi,12,0.0,0
barrichello,11,0.0,0
kubica,9,0.0,0
sutil,10,0.0,0
alguersuari,18,0.0,0
hulkenberg,13,0.0,0
kovalainen,21,0.0,0
buemi,15,0.0,0
trulli,20,0.0,0
rosa,14,0.0,0
bruno_senna,23,0.0,0
glock,19,0.0,0
petrov,17,0.0,0
kobayashi,16,0.0,0
grassi,22,0.0,0
chandhok,24,0.0,0
button,4,0.0,0
kubica,9,0.0,0
massa,5,0.0,0
alonso,3,0.0,0
rosberg,6,0.0,0
hamilton,11,0.0,0
liuzzi,13,0.0,0
barrichello,8,0.0,0
webber,2,0.0,0
michael_schumacher,7,0.0,0
alguersuari,17,0.0,0
rosa,14,0.0,0
kovalainen,19,0.0,0
chandhok,24,0.0,0
glock,21,0.0,0
grassi,22,0.0,0
vettel,1,0.0,0
sutil,10,0.0,0
petrov,18,0.0,0
bruno_senna,23,0.0,0
buemi,12,0.0,0
hulkenberg,15,0.0,0
kobayashi,16,0.0,0
trulli,20,0.0,0
vettel,3,0.0,0
webber,1,0.0,0
rosberg,2,0.0,0
kubica,6,0.0,0
sutil,4,0.0,0
hamilton,20,0.0,0
massa,21,0.0,0
button,17,0.0,0
alguersuari,14,0.0,0
hulkenberg,5,0.0,0
buemi,13,0.0,0
barrichello,7,0.0,0
alonso,19,0.0,0
grassi,24,0.0,0
chandhok,22,0.0,0
bruno_senna,23,0.0,0
trulli,18,0.0,0
kovalainen,15,0.0,0
petrov,11,0.0,0
liuzzi,10,0.0,0
michael_schumacher,8,0.0,0
kobayashi,9,0.0,0
glock,16,0.0,0
rosa,12,0.0,0
button,5,0.0,0
hamilton,6,0.0,0
rosberg,4,0.0,0
alonso,3,0.0,0
kubica,8,0.0,0
vettel,1,0.0,0
petrov,14,0.0,0
webber,2,0.0,0
massa,7,0.0,0
michael_schumacher,9,0.0,0
sutil,10,0.0,0
barrichello,11,0.0,0
alguersuari,12,0.0,0
kovalainen,21,0.0,0
hulkenberg,16,0.0,0
bruno_senna,23,0.0,0
chandhok,24,0.0,0
trulli,20,0.0,0
grassi,22,0.0,0
rosa,17,0.0,0
buemi,13,0.0,0
kobayashi,15,0.0,0
liuzzi,18,0.0,0
glock,19,0.0,0
webber,1,0.0,0
alonso,4,0.0,0
vettel,2,0.0,0
michael_schumacher,6,0.0,0
button,5,0.0,0
massa,9,0.0,0
sutil,11,0.0,0
kubica,7,0.0,0
barrichello,18,0.0,0
alguersuari,16,0.0,0
petrov,14,0.0,0
kobayashi,10,0.0,0
rosberg,8,0.0,0
hamilton,3,0.0,0
liuzzi,17,0.0,0
hulkenberg,13,0.0,0
trulli,19,0.0,0
glock,21,0.0,0
grassi,22,0.0,0
buemi,15,0.0,0
chandhok,23,0.0,0
rosa,12,0.0,0
bruno_senna,24,0.0,0
kovalainen,20,0.0,0
webber,1,0.0,0
vettel,3,0.0,0
kubica,2,0.0,0
massa,4,0.0,0
hamilton,5,0.0,0
alonso,24,0.0,0
rosberg,6,0.0,0
sutil,12,0.0,0
liuzzi,10,0.0,0
buemi,13,0.0,0
alguersuari,17,0.0,0
michael_schumacher,7,0.0,0
petrov,14,0.0,0
chandhok,23,0.0,0
trulli,19,0.0,0
kovalainen,18,0.0,0
bruno_senna,22,0.0,0
barrichello,9,0.0,0
kobayashi,16,0.0,0
grassi,21,0.0,0
glock,20,0.0,0
rosa,15,0.0,0
button,8,0.0,0
hulkenberg,11,0.0,0
hamilton,2,0.0,0
button,4,0.0,0
webber,1,0.0,0
michael_schumacher,5,0.0,0
rosberg,6,0.0,0
kubica,7,0.0,0
massa,8,0.0,0
alonso,12,0.0,0
sutil,11,0.0,0
kobayashi,10,0.0,0
rosa,13,0.0,0
alguersuari,16,0.0,0
liuzzi,18,0.0,0
barrichello,15,0.0,0
petrov,9,0.0,0
buemi,14,0.0,0
hulkenberg,17,0.0,0
glock,21,0.0,0
grassi,23,0.0,0
chandhok,24,0.0,0
bruno_senna,22,0.0,0
vettel,3,0.0,0
kovalainen,20,0.0,0
trulli,19,0.0,0
hamilton,1,0.0,0
button,5,0.0,0
alonso,4,0.0,0
vettel,3,0.0,0
webber,2,0.0,0
rosberg,10,0.0,0
kubica,8,0.0,0
buemi,15,0.0,0
liuzzi,6,0.0,0
sutil,9,0.0,0
michael_schumacher,13,0.0,0
alguersuari,16,0.0,0
hulkenberg,12,0.0,0
barrichello,11,0.0,0
massa,7,0.0,0
kovalainen,19,0.0,0
petrov,14,0.0,0
chandhok,24,0.0,0
grassi,23,0.0,0
glock,21,0.0,0
trulli,20,0.0,0
rosa,17,0.0,0
bruno_senna,22,0.0,0
kobayashi,18,0.0,0
vettel,1,0.0,0
hamilton,3,0.0,0
button,7,0.0,0
barrichello,9,0.0,0
kubica,6,0.0,0
sutil,13,0.0,0
kobayashi,18,0.0,0
alonso,4,0.0,0
buemi,11,0.0,0
rosberg,12,0.0,0
massa,5,0.0,0
rosa,16,0.0,0
alguersuari,17,0.0,0
petrov,10,0.0,0
michael_schumacher,15,0.0,0
liuzzi,14,0.0,0
grassi,21,0.0,0
chandhok,23,0.0,0
glock,22,0.0,0
bruno_senna,24,0.0,0
trulli,19,0.0,0
hulkenberg,8,0.0,0
kovalainen,20,0.0,0
webber,2,0.0,0
webber,2,0.0,0
hamilton,4,0.0,0
rosberg,5,0.0,0
button,14,0.0,0
barrichello,8,0.0,0
kobayashi,12,0.0,0
vettel,1,0.0,0
sutil,11,0.0,0
michael_schumacher,10,0.0,0
hulkenberg,13,0.0,0
liuzzi,15,0.0,0
buemi,17,0.0,0
petrov,16,0.0,0
alonso,3,0.0,0
massa,7,0.0,0
trulli,21,0.0,0
kovalainen,19,0.0,0
glock,20,0.0,0
chandhok,23,0.0,0
yamamoto,24,0.0,0
alguersuari,18,0.0,0
rosa,9,0.0,0
kubica,6,0.0,0
grassi,22,0.0,0
alonso,2,0.0,0
massa,3,0.0,0
vettel,1,0.0,0
hamilton,6,0.0,0
button,5,0.0,0
webber,4,0.0,0
kubica,7,0.0,0
rosberg,9,0.0,0
michael_schumacher,11,0.0,0
petrov,13,0.0,0
kobayashi,12,0.0,0
barrichello,8,0.0,0
hulkenberg,10,0.0,0
rosa,15,0.0,0
alguersuari,16,0.0,0
liuzzi,22,0.0,0
sutil,14,0.0,0
glock,20,0.0,0
bruno_senna,21,0.0,0
kovalainen,19,0.0,0
grassi,24,0.0,0
yamamoto,23,0.0,0
trulli,18,0.0,0
buemi,17,0.0,0
webber,2,0.0,0
alonso,3,0.0,0
vettel,1,0.0,0
massa,4,0.0,0
petrov,7,0.0,0
hulkenberg,10,0.0,0
rosa,9,0.0,0
button,11,0.0,0
kobayashi,18,0.0,0
barrichello,12,0.0,0
michael_schumacher,14,0.0,0
buemi,15,0.0,0
liuzzi,16,0.0,0
kovalainen,20,0.0,0
trulli,21,0.0,0
glock,19,0.0,0
bruno_senna,23,0.0,0
grassi,22,0.0,0
yamamoto,24,0.0,0
hamilton,5,0.0,0
kubica,8,0.0,0
rosberg,6,0.0,0
sutil,13,0.0,0
alguersuari,17,0.0,0
hamilton,2,0.0,0
webber,1,0.0,0
kubica,3,0.0,0
massa,6,0.0,0
sutil,8,0.0,0
rosberg,12,0.0,0
michael_schumacher,11,0.0,0
kobayashi,19,0.0,0
petrov,24,0.0,0
liuzzi,14,0.0,0
rosa,22,0.0,0
buemi,15,0.0,0
alguersuari,13,0.0,0
hulkenberg,9,0.0,0
vettel,4,0.0,0
kovalainen,16,0.0,0
grassi,23,0.0,0
glock,17,0.0,0
trulli,18,0.0,0
yamamoto,21,0.0,0
alonso,10,0.0,0
button,5,0.0,0
bruno_senna,20,0.0,0
barrichello,7,0.0,0
alonso,1,0.0,0
button,2,0.0,0
massa,3,0.0,0
vettel,6,0.0,0
rosberg,7,0.0,0
webber,4,0.0,0
hulkenberg,8,0.0,0
kubica,9,0.0,0
michael_schumacher,12,0.0,0
barrichello,10,0.0,0
buemi,14,0.0,0
liuzzi,20,0.0,0
petrov,15,0.0,0
rosa,17,0.0,0
alguersuari,16,0.0,0
sutil,11,0.0,0
glock,21,0.0,0
kovalainen,19,0.0,0
yamamoto,24,0.0,0
grassi,22,0.0,0
trulli,18,0.0,0
bruno_senna,23,0.0,0
hamilton,5,0.0,0
kobayashi,13,0.0,0
alonso,1,0.0,0
vettel,2,0.0,0
webber,5,0.0,0
button,4,0.0,0
rosberg,7,0.0,0
barrichello,6,0.0,0
kubica,8,0.0,0
massa,24,0.0,0
sutil,16,0.0,0
hulkenberg,12,0.0,0
petrov,13,0.0,0
alguersuari,11,0.0,0
michael_schumacher,9,0.0,0
buemi,14,0.0,0
grassi,20,0.0,0
kovalainen,19,0.0,0
glock,18,0.0,0
heidfeld,15,0.0,0
hamilton,3,0.0,0
klien,22,0.0,0
kobayashi,10,0.0,0
bruno_senna,23,0.0,0
trulli,21,0.0,0
liuzzi,17,0.0,0
vettel,1,0.0,0
webber,2,0.0,0
alonso,5,0.0,0
button,6,0.0,0
hamilton,3,0.0,0
michael_schumacher,10,0.0,0
kobayashi,14,0.0,0
heidfeld,11,0.0,0
barrichello,8,0.0,0
buemi,18,0.0,0
alguersuari,16,0.0,0
kovalainen,20,0.0,0
trulli,19,0.0,0
glock,22,0.0,0
bruno_senna,23,0.0,0
yamamoto,24,0.0,0
rosberg,7,0.0,0
sutil,15,0.0,0
kubica,4,0.0,0
hulkenberg,9,0.0,0
massa,12,0.0,0
petrov,13,0.0,0
liuzzi,17,0.0,0
grassi,21,0.0,0
alonso,3,0.0,0
hamilton,4,0.0,0
massa,6,0.0,0
michael_schumacher,9,0.0,0
kubica,8,0.0,0
liuzzi,18,0.0,0
barrichello,10,0.0,0
kobayashi,12,0.0,0
heidfeld,13,0.0,0
hulkenberg,11,0.0,0
alguersuari,16,0.0,0
button,7,0.0,0
kovalainen,21,0.0,0
bruno_senna,24,0.0,0
yamamoto,23,0.0,0
sutil,14,0.0,0
vettel,1,0.0,0
petrov,15,0.0,0
glock,20,0.0,0
buemi,17,0.0,0
grassi,22,0.0,0
trulli,19,0.0,0
webber,2,0.0,0
rosberg,5,0.0,0
vettel,2,0.0,0
webber,3,0.0,0
alonso,5,0.0,0
hamilton,4,0.0,0
button,11,0.0,0
rosberg,13,0.0,0
michael_schumacher,8,0.0,0
hulkenberg,1,0.0,0
kubica,7,0.0,0
kobayashi,12,0.0,0
alguersuari,14,0.0,0
sutil,18,0.0,0
buemi,15,0.0,0
barrichello,6,0.0,0
massa,9,0.0,0
petrov,10,0.0,0
heidfeld,16,0.0,0
kovalainen,21,0.0,0
trulli,20,0.0,0
glock,19,0.0,0
bruno_senna,24,0.0,0
klien,23,0.0,0
grassi,22,0.0,0
liuzzi,17,0.0,0
vettel,1,0.0,0
hamilton,2,0.0,0
button,4,0.0,0
rosberg,9,0.0,0
kubica,11,0.0,0
petrov,10,0.0,0
alonso,3,0.0,0
webber,5,0.0,0
alguersuari,17,0.0,0
massa,6,0.0,0
heidfeld,14,0.0,0
barrichello,7,0.0,0
sutil,13,0.0,0
kobayashi,12,0.0,0
buemi,18,0.0,0
hulkenberg,15,0.0,0
kovalainen,20,0.0,0
grassi,22,0.0,0
bruno_senna,23,0.0,0
klien,24,0.0,0
trulli,19,0.0,0
glock,21,0.0,0
michael_schumacher,8,0.0,0
liuzzi,16,0.0,0
vettel,1,0.0,0
hamilton,2,0.0,0
petrov,6,0.0,0
alonso,5,0.0,0
webber,3,0.0,0
button,4,0.0,0
massa,8,0.0,0
buemi,10,0.0,0
sutil,16,0.0,0
resta,14,0.0,0
alguersuari,12,0.0,0
heidfeld,18,0.0,0
trulli,20,0.0,0
ambrosio,22,0.0,0
glock,21,0.0,0
barrichello,17,0.0,0
rosberg,7,0.0,0
kovalainen,19,0.0,0
michael_schumacher,11,0.0,0
maldonado,15,0.0,0
kobayashi,9,0.0,0
perez,13,0.0,0
liuzzi,23,0.0,0
karthikeyan,24,0.0,0
vettel,1,0.0,0
button,4,0.0,0
heidfeld,6,0.0,0
webber,3,0.0,0
massa,7,0.0,0
alonso,5,0.0,0
kobayashi,10,0.0,0
hamilton,2,0.0,0
michael_schumacher,11,0.0,0
resta,14,0.0,0
sutil,17,0.0,0
rosberg,9,0.0,0
buemi,12,0.0,0
alguersuari,13,0.0,0
kovalainen,19,0.0,0
glock,21,0.0,0
petrov,8,0.0,0
liuzzi,23,0.0,0
ambrosio,22,0.0,0
trulli,20,0.0,0
perez,16,0.0,0
barrichello,15,0.0,0
karthikeyan,24,0.0,0
maldonado,18,0.0,0
hamilton,3,0.0,0
vettel,1,0.0,0
webber,18,0.0,0
button,2,0.0,0
rosberg,4,0.0,0
massa,6,0.0,0
alonso,5,0.0,0
michael_schumacher,14,0.0,0
petrov,10,0.0,0
kobayashi,13,0.0,0
resta,8,0.0,0
heidfeld,16,0.0,0
barrichello,15,0.0,0
buemi,9,0.0,0
sutil,11,0.0,0
kovalainen,19,0.0,0
perez,12,0.0,0
maldonado,17,0.0,0
trulli,20,0.0,0
ambrosio,21,0.0,0
glock,22,0.0,0
liuzzi,23,0.0,0
karthikeyan,24,0.0,0
alguersuari,7,0.0,0
vettel,1,0.0,0
webber,2,0.0,0
alonso,5,0.0,0
hamilton,4,0.0,0
rosberg,3,0.0,0
button,6,0.0,0
heidfeld,9,0.0,0
petrov,7,0.0,0
buemi,16,0.0,0
massa,10,0.0,0
michael_schumacher,8,0.0,0
sutil,12,0.0,0
perez,15,0.0,0
barrichello,11,0.0,0
alguersuari,17,0.0,0
maldonado,14,0.0,0
trulli,19,0.0,0
kovalainen,18,0.0,0
ambrosio,20,0.0,0
karthikeyan,23,0.0,0
liuzzi,21,0.0,0
resta,13,0.0,0
glock,22,0.0,0
vettel,2,0.0,0
hamilton,3,0.0,0
button,5,0.0,0
webber,1,0.0,0
alonso,4,0.0,0
michael_schumacher,10,0.0,0
rosberg,7,0.0,0
perez,12,0.0,0
kobayashi,14,0.0,0
petrov,6,0.0,0
resta,16,0.0,0
sutil,17,0.0,0
buemi,11,0.0,0
maldonado,9,0.0,0
alguersuari,13,0.0,0
barrichello,19,0.0,0
trulli,18,0.0,0
glock,20,0.0,0
ambrosio,23,0.0,0
karthikeyan,22,0.0,0
massa,8,0.0,0
kovalainen,15,0.0,0
liuzzi,21,0.0,0
vettel,1,0.0,0
alonso,4,0.0,0
button,2,0.0,0
webber,3,0.0,0
kobayashi,13,0.0,0
hamilton,7,0.0,0
sutil,15,0.0,0
heidfeld,16,0.0,0
barrichello,12,0.0,0
buemi,17,0.0,0
rosberg,8,0.0,0
resta,14,0.0,0
trulli,19,0.0,0
kovalainen,18,0.0,0
ambrosio,22,0.0,0
liuzzi,24,0.0,0
karthikeyan,23,0.0,0
maldonado,9,0.0,0
petrov,11,0.0,0
alguersuari,20,0.0,0
massa,6,0.0,0
michael_schumacher,5,0.0,0
glock,21,0.0,0
perez,10,0.0,0
button,7,0.0,0
vettel,1,0.0,0
webber,4,0.0,0
michael_schumacher,8,0.0,0
petrov,10,0.0,0
massa,3,0.0,0
kobayashi,13,0.0,0
alguersuari,18,0.0,0
barrichello,16,0.0,0
buemi,15,0.0,0
rosberg,6,0.0,0
rosa,17,0.0,0
liuzzi,21,0.0,0
karthikeyan,23,0.0,0
ambrosio,24,0.0,0
glock,22,0.0,0
trulli,19,0.0,0
resta,11,0.0,0
maldonado,12,0.0,0
heidfeld,9,0.0,0
sutil,14,0.0,0
alonso,2,0.0,0
kovalainen,20,0.0,0
hamilton,5,0.0,0
vettel,1,0.0,0
alonso,4,0.0,0
webber,2,0.0,0
hamilton,3,0.0,0
massa,5,0.0,0
button,6,0.0,0
rosberg,7,0.0,0
alguersuari,18,0.0,0
sutil,10,0.0,0
heidfeld,9,0.0,0
perez,16,0.0,0
barrichello,13,0.0,0
buemi,17,0.0,0
resta,12,0.0,0
petrov,11,0.0,0
kobayashi,14,0.0,0
michael_schumacher,8,0.0,0
maldonado,15,0.0,0
kovalainen,19,0.0,0
trulli,20,0.0,0
glock,21,0.0,0
ambrosio,23,0.0,0
liuzzi,22,0.0,0
karthikeyan,24,0.0,0
alonso,3,0.0,0
vettel,2,0.0,0
webber,1,0.0,0
hamilton,10,0.0,0
massa,4,0.0,0
rosberg,9,0.0,0
perez,12,0.0,0
heidfeld,16,0.0,0
michael_schumacher,13,0.0,0
alguersuari,18,0.0,0
sutil,11,0.0,0
petrov,14,0.0,0
barrichello,15,0.0,0
maldonado,7,0.0,0
resta,6,0.0,0
glock,20,0.0,0
ambrosio,22,0.0,0
liuzzi,23,0.0,0
ricciardo,24,0.0,0
button,5,0.0,0
buemi,19,0.0,0
kobayashi,8,0.0,0
trulli,21,0.0,0
kovalainen,17,0.0,0
hamilton,2,0.0,0
alonso,4,0.0,0
webber,1,0.0,0
vettel,3,0.0,0
massa,5,0.0,0
sutil,8,0.0,0
rosberg,6,0.0,0
michael_schumacher,10,0.0,0
kobayashi,18,0.0,0
petrov,9,0.0,0
perez,15,0.0,0
alguersuari,17,0.0,0
resta,12,0.0,0
maldonado,13,0.0,0
buemi,16,0.0,0
kovalainen,19,0.0,0
glock,20,0.0,0
ambrosio,22,0.0,0
ricciardo,24,0.0,0
chandhok,21,0.0,0
liuzzi,23,0.0,0
button,7,0.0,0
barrichello,14,0.0,0
heidfeld,11,0.0,0
